Comune;Provincia;Tipologia;Stelle;Nome;Telefono;Indirizzo;CAP;Citta;Sigla provincia;Indirizzo posta elettronica;Indirizzo internet;Codice esercizio;Id;Latitudine;Longitudine
CARRARA;MASSA-CARRARA;Stabilimenti Balneari;0;SAINT VINCENT;0039-0585-632147;viale Vespucci, 82 - Loc. CARRARA - MARINA DI CARRARA;54036;Carrara;MS;gemagserramenti@gemagserramenti.com;;045003STB0036;17679;440793245;10097677
CARRARA;MASSA-CARRARA;Stabilimenti Balneari;0;SANDRO;0039-0585-631240;vespucci, 44 - Loc. CARRARA - MARINA DI CARRARA;54036;Carrara;MS;;;045003STB0030;17490;440793245;10097677
CARRARA;MASSA-CARRARA;Stabilimenti Balneari;0;SPORT;0039-0585-780736;Viale Vespucci, 76 - Loc. Marina di Carrrara;54033;Carrara;MS;angelofarinon@gmail.com;;045003STB0038;17590;440793245;10097677
CARRARA;MASSA-CARRARA;Stabilimenti Balneari;0;STELLA DEL MARE;0039-0585-785190;Viale Colombo, 68 - Loc. Marina di Carrara;54033;Carrara;MS;bxgpbo@tin.it;;045003STB0026;17600;440359679;100438256
CARRARA;MASSA-CARRARA;Stabilimenti Balneari;0;SUPERSPORT;0039-0585-634760;Viale Vespucci, 78 - Loc. Carrara - Fraz. Marina di Carrara;54033;Carrara;MS;pieroumberto.cecchini@tin.it;;045003STB0001;17491;440359679;100438256
CARRARA;MASSA-CARRARA;Stabilimenti Balneari;0;UNIONE;0039-0585-632754;Viale Vespucci, 40 - Loc. Marina di Carrara;54033;Carrara;MS;pierluigipanizza@alice.it;;045003STB0034;17589;440359679;100438256
CARRARA;MASSA-CARRARA;Stabilimenti Balneari;0;UNIVERSO;0039-0585-630113;Viale Vespucci, 35 - Fraz. Marina di Carrara;54033;Carrara;MS;renatopasquinelli@hotmail.com;;045003STB0028;17676;440359679;100438256
CARRARA;MASSA-CARRARA;Stabilimenti Balneari;0;VENEZIA;0039-0585-630106;Viale Vespucci, 30 - Loc. Marina di Carrara;54033;Carrara;MS;info@bagnovenezia.eu;;045003STB0040;17566;440359679;100438256
CARRARA;MASSA-CARRARA;Stabilimenti Balneari;0;ZAZA';0039-0585-634450;Vespucci, 72 - Fraz. Marina di Carrara;54033;Carrara;MS;;;045003STB0027;17592;440359679;100438256
CASOLA IN LUNIGIANA;MASSA-CARRARA;Agriturismi;2;CASTAGNOLI NELLO;0039-0585-987030;Via UGLIANCALDO - Loc. Ugliancaldo;54014;Casola in Lunigiana;MS;;;045004AAT0001;13962;441751679;101820303
CASOLA IN LUNIGIANA;MASSA-CARRARA;Agriturismi;2;LA CONCIA;0039-320-9652647;Codiponte, 50 - Loc. Codiponte;54014;Casola in Lunigiana;MS;schonefeld@hotmail.it;www.laconcia.eu;045004AAT0006;20254;44191039;10150599
CASOLA IN LUNIGIANA;MASSA-CARRARA;Agriturismi;3;BACCI CLAUDIO;0039-0585-949174;loc. Reusa, 7 - Loc. loc. Reusa 7 - Fraz. Reusa;54014;Casola in Lunigiana;MS;glbacci@tin.it;;045004AAT0005;13713;442177865;101720766
CASOLA IN LUNIGIANA;MASSA-CARRARA;Agriturismi;3;SPINO FIORITO;0039-349-2325188;Via PER VEDRIANO - Loc. Padula;54014;Casola in Lunigiana;MS;info@spinofiorito.it;www.spinofiorito.it;045004AAT0003;13933;441822573;101591213
CASOLA IN LUNIGIANA;MASSA-CARRARA;Alloggi Privati;0;B&B CA'LUNI;0039-380-1741655;Casola 149 - Loc. Casola in Lunigiana;54014;Casola in Lunigiana;MS;info@caluni.it;www.caluni.it;045004ALL0001;22601;442001796;101754775
CASOLA IN LUNIGIANA;MASSA-CARRARA;Ostelli;0;IL CONVENTO;0039-0585-90075;Loc. Il Convento;54014;Casola in Lunigiana;MS;convento.seminar@tin.it;www.il-convento.net;045004OST0001;14015;442001796;101754775
COMANO;MASSA-CARRARA;Affittacamere;0;CA' DI CHIARELLA;0039-0187-484437;Croce, 9 - Loc. COMANO;54015;Comano;MS;info@cadichiarella.it;www.cadichiarella.it;045005AFR0002;14050;4429731;1013534
COMANO;MASSA-CARRARA;Affittacamere;0;L'OASI;0039-0187-484336;Via CASTELLO 18 - Loc. COMANO;54015;Comano;MS;;www.oasicomano.altervista.org;045005AFR0001;13736;442915186;101301409
COMANO;MASSA-CARRARA;Agriturismi;3;CASA TURCHETTI;0039-0187-484502;cattognano, 19;54015;Comano;MS;info@casaturchetti.it;www.casaturchetti.it;045005AAT0002;13855;442915186;101301409
COMANO;MASSA-CARRARA;Alberghi - Hotel;3;ELISA;0039-0187-484217;Loc. La Costa, 5;54015;Comano;MS;info@hotelelisa.net;www.hotelelisa.net;045005ALB0001;14007;442915186;101301409
COMANO;MASSA-CARRARA;Alberghi - Hotel;3;MIRAMONTI;0039-0187-484563;Via ROMA 51;54015;Comano;MS;info@miramonti-albergo-ristorante.it;www.miramonti-albergo-ristorante.it;045005ALB0002;13886;442972327594425;101350298523902
COMANO;MASSA-CARRARA;Alloggi Privati;0;Villa Iris;0039-338-2918274;Via PROVINCIALE 22 - Loc. COMANO - Fraz. loc. Crespiano;54015;Comano;MS;cecconi_anna@yahoo.it;;045005ALL0001;13772;442892221999999;100995554999999
FILATTIERA;MASSA-CARRARA;Affittacamere;0;CASA DI TATA B&B;0039-0000-00000000000;Cantiere, 14 - Loc. FILATTIERA - Fraz. Scorcetoli;54023;Filattiera;MS;info@casaditata.it;www.casaditata.it;045006AFR0001;17858;443499916;99086551
FILATTIERA;MASSA-CARRARA;Agriturismi;1;PODERE CONTI;0039-0187-1854458;Dobbiana Macerie, 3 - Loc. FILATTIERA - Fraz. Dobbiana;54023;Filattiera;MS;info@podereconti.com;www.podereconti.com;045006AAT0004;13917;443324303;99363288
FILATTIERA;MASSA-CARRARA;Agriturismi;2;IL MULINO;0039-0187-458006;Mulino, 2 - Loc. Volpino;54023;Filattiera;MS;agriturismoilmulino@lunigiana.net;www.agriturismomulinomoscatelli.it/;045006AAT0002;13730;443324303;99363288
FILATTIERA;MASSA-CARRARA;Agriturismi;3;LA FOLA;0039-338-7978154;Dobbiana Macerie, 1 - Loc. La Fola di Sopra;54023;Filattiera;MS;info@lafola.it;www.lafola.it;045006AAT0001;13837;443689529999999;99576849
FILATTIERA;MASSA-CARRARA;Alloggi Privati;0;ANTICA PIEVE;0039-0187-458070;Ponte Nazionale, 55 - Loc. FILATTIERA - Fraz. Ponte;54023;Filattiera;MS;info@anticapieve.eu;www.anticapieve.eu;045006ALL0001;14008;443324303;99363288
FILATTIERA;MASSA-CARRARA;Case per Vacanze;0;IL MULINO DE' BRIGANTI;0039-0187-631090;Loc. Caprio;54023;Filattiera;MS;info@mulinodebriganti.it;www.mulinodebriganti.it;045006CAV0001;13893;443546483;99348317
FILATTIERA;MASSA-CARRARA;Case per Vacanze;0;LA CASATORRE;0039-011-7640435;Ponticello, 100 - Loc. FILATTIERA;54023;Filattiera;MS;info@casatorre.it;www.casatorre.it;045006CAV0002;17867;443485577524939;992576122283935
FIVIZZANO;MASSA-CARRARA;Affittacamere;0;FOGACCI VINICIA;0039-0585-949320;Via STAZIONE 60 - Loc. Equi Terme;54013;Fivizzano;MS;;;045007AFR0006;13973;44167875;10152469
FIVIZZANO;MASSA-CARRARA;Affittacamere;0;LA CORTE DI MAGLIANO;0039-055-2638441;Via BORGO 19 - Loc. FIVIZZANO;54024;Fivizzano;MS;iacopopapp@virgilio.it;www.caseinlunigiana.it;045007AFR0001;13822;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Affittacamere;0;TORRE DE' MEDICI;;Castello - Loc. Soliera;54013;Fivizzano;MS;torredemedici@libero.it;;045007AFR0007;20369;442073344;100688372
FIVIZZANO;MASSA-CARRARA;Agriturismi;1;PODERE LA PIANA;0039-0585-93169;LOC. LA PIANA;54013;Fivizzano;MS;info@poderelapiana.it;www.poderelapiana.it;045007AAT0011;13903;44220441;100792
FIVIZZANO;MASSA-CARRARA;Agriturismi;1;VALLE DEGLI ULIVI;0039-0585-926883;LOC.VALLE - Fraz. Cerignano;54013;Fivizzano;MS;valleulivi@tiscali.it;;045007AAT0015;13744;442287377574261;101186603307724
FIVIZZANO;MASSA-CARRARA;Agriturismi;2;AGRITURISMO FACCINCANI NICOLA;0039-333-9081053;Loc. Ortolano 35;54013;Fivizzano;MS;nicovega@libero.it;www.agriturismobiologicovegano.it;045007AAT0025;21905;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Agriturismi;2;AL VECCHIO TINO;0039-0585-97733;Loc. Germalla, 1 - Fraz. Monte dei Bianchi;54013;Fivizzano;MS;info@alvecchiotino.com;www.alvecchiotino.com;045007AAT0023;19303;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Agriturismi;2;DI LA' DALL'ACQUA;348-7722748;Ponte - Loc. Fivizzano;54013;Fivizzano;MS;podere@agriturismodiladallacqua.it;www.agriturismodiladallacqua.it;045007AAT0024;20332;442455431228238;101222483594833
FIVIZZANO;MASSA-CARRARA;Agriturismi;2;I LEI;0039-0585-92443;Colle di Cerignano, 7 - Fraz. Colle;54013;Fivizzano;MS;ilei@podereilei.it;www.podereilei.it;045007AAT0026;22199;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Agriturismi;2;IL NIDO;0039-328-3233891;Via Cadore, 31 - Loc. Mazzola;0;Fivizzano;MS;luca.ciancianaini@gmail.com;;045007AAT0021;17059;442036507;101114654
FIVIZZANO;MASSA-CARRARA;Agriturismi;2;LA PRADUSCELLA;0039-0585-93271;Provinciale, 1 - Loc. Moncigoli;54013;Fivizzano;MS;praduscella@tiscali.it;;045007AAT0001;13709;44219147;10082803
FIVIZZANO;MASSA-CARRARA;Agriturismi;2;MARINI;0039-0585-927019;S.Giacomo, 9 - Loc. Terenzano;54013;Fivizzano;MS;serena@expressmail.it;www.agriturismofllimarini.it;045007AAT0012;13734;442126088;101463429
FIVIZZANO;MASSA-CARRARA;Agriturismi;2;PRETOLA;0039-0585-99262;Pretola, 0 - Loc. Pretola;54020;Fivizzano;MS;info@agriturismopretola.com;;045007AAT0016;13805;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Agriturismi;2;TerraScura;0039-0585-1925149;Napoli, 76;54013;Fivizzano;MS;agriturismo@terrascura.it;www.terrascura.it;045007AAT0022;19302;44183059;10119798
FIVIZZANO;MASSA-CARRARA;Agriturismi;3;Il BARDELLINO;0039-0585-93304;Loc. Bardellino, 1 - Loc. Soliera;54013;Fivizzano;MS;info@ilbardellino.it;www.ilbardellino.it;045007AAT0004;13965;442073344;100688372
FIVIZZANO;MASSA-CARRARA;Agriturismi;3;IL MELO;0039-0187-422902;ceresola, 1 - Loc. S.Terenzo Monti;54013;Fivizzano;MS;francesca.chinca@tiscali.it;www.agriturismoilmelo.com;045007AAT0008;13985;441824501632566;100396156311035
FIVIZZANO;MASSA-CARRARA;Agriturismi;3;LA CASALINA;0039-0585-982024;Via CASALINA - Loc. Gorasco;54013;Fivizzano;MS;nora47@tiscali.it;www.agriturismocasalina.it;045007AAT0003;13870;441822305;100298829
FIVIZZANO;MASSA-CARRARA;Agriturismi;3;RESTI';0039-0585-984066;Giulio Cesare, 58 - Loc. Ariella - Fraz. Antigo;54013;Fivizzano;MS;ariella.resti@libero.it;;045007AAT0010;13882;442352073;1009035
FIVIZZANO;MASSA-CARRARA;Agriturismi;3;VERZANINI PAOLA RITA;0039-0585-99729;Pascoli, 29 - Loc. Groppoli;54013;Fivizzano;MS;;;045007AAT0007;13883;442058672;101067942
FIVIZZANO;MASSA-CARRARA;Alberghi - Hotel;1;CASA GIANNINO;0039-0585-949797;Via Statale, 53 - Loc. Sassalbo - Fraz. Passo del Cerreto;54013;Fivizzano;MS;casagiannino167@virgilio.it;;045007ALB0009;14009;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Alberghi - Hotel;1;LA POSTA;0039-0585-97937;S.P. 15 - Loc. Equi Terme;54013;Fivizzano;MS;;;045007ALB0010;13968;441705679;101559634
FIVIZZANO;MASSA-CARRARA;Alberghi - Hotel;2;DA REMO;00390585-97933;Via Cesare Battisti, 97/99 - Loc. MONZONE;54025;Fivizzano;MS;daremo@e-toscana.com;www.hotelristdaremo.com;045007ALB0002;13987;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Alberghi - Hotel;2;IL GIARDINETTO;0039-0585-92060;Via Roma, 155;54013;Fivizzano;MS;hotelilgiardinetto@libero.it;www.hotelilgiardinetto.com;045007ALB0001;13756;442374993;101238807
FIVIZZANO;MASSA-CARRARA;Alberghi - Hotel;2;IL SICOMORO;0039-0585-99442;Via PIANEZZA - Loc. Cormezzano;54013;Fivizzano;MS;albergosicomoro@libero.it;www.ilsicomoro.it;045007ALB0008;13840;442120649;100915745
FIVIZZANO;MASSA-CARRARA;Alberghi - Hotel;2;SAN PAOLO;0039-0585-949800;STRADA STATALE 63 15 - Loc. Pieve S. Paolo - Fraz. San Paolo;54013;Fivizzano;MS;albergosanpaolo@me.com;www.albergosanpaolo.com;045007ALB0003;14011;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Alloggi Privati;0;B&B QUICONTI;0039-333-4615930;Borgo, 45 - Loc. Magliano;54013;Fivizzano;MS;quicontibb@gmail.com;www.quicontibb.com;045007ALL0005;20384;44245556;10066667
FIVIZZANO;MASSA-CARRARA;Alloggi Privati;0;CASA DI MONTAGNA;0039-338-4409088;Monte Sagro, 33 - Loc. Vinca;54013;Fivizzano;MS;mattiaferrari1985@libero.it;;045007ALL0007;21417;441400244;101538705
FIVIZZANO;MASSA-CARRARA;Alloggi Privati;0;IL SALICE FELICE;0039-0585-926713;Monte San Michele, 4 - Loc. FIVIZZANO - Fraz. Turlago;54013;Fivizzano;MS;info@ilsalicefelice.it;www.ilsalicefelice.it;045007ALL0002;17379;44223591;101476601
FIVIZZANO;MASSA-CARRARA;Alloggi Privati;0;I POGGI DI GRACE;0039-0585-026279;Via A. Nardi, 27 - Loc. Quarazzana;54013;Fivizzano;MS;ipoggidigrace@gmail.com;www.ipoggidigrace.com;045007ALL0004;20260;442588513;100948981
FIVIZZANO;MASSA-CARRARA;Alloggi Privati;0;LA BREDIA;0039-334-2376815;Nazionale Nord, 53 - Loc. La Bredia - Fraz. Sassalbo;54013;Fivizzano;MS;ubaldogiannarelli@gmail.com;www.labredia.it;045007ALL0006;20914;442816434540948;101984892026855
FIVIZZANO;MASSA-CARRARA;Alloggi Privati;0;LA COLLINA DEL SOLE;0039-0585-982358;Loc. Maliettola, 10 - Loc. Fivizzano;54013;Fivizzano;MS;lacollinadelsole1753@gmail.com;www.lacollinadelsole.com;045007ALL0003;17381;442393888;10127037
FIVIZZANO;MASSA-CARRARA;Alloggi Privati;0;M&G RANCH;0039-0585-949846;Provinciale, 24 - Loc. FIVIZZANO - Fraz. Pieve San Paolo - Vendasio;54013;Fivizzano;MS;croce.fabio67@libero.it;www.megranch.altervista.org;045007ALL0001;17368;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Case per Ferie;0;AI TORCHI VECCHI;0039-328-6767504;Via Nazario Sauro, 97 - Loc. Posara;54013;Fivizzano;MS;marta.lenci@alice.it;;045007CAF0001;19917;442260158;101062694
FIVIZZANO;MASSA-CARRARA;Case per Vacanze;0;AI TORCHI VECCHI;0039-328-6767504;Via Nazario Sauro, 97 - Loc. Posara;54013;Fivizzano;MS;marta.lenci@alice.it;;045007CAV0005;19930;44225604511248;101068585031798
FIVIZZANO;MASSA-CARRARA;Case per Vacanze;0;CANONICA DI COTTO;0039-0585-92585;Montegrappa, 2 - Loc. Terenzano - Fraz. Cotto;54013;Fivizzano;MS;karsten@tirrenoit.com;;045007CAV0002;13947;442671299516694;101173567771911
FIVIZZANO;MASSA-CARRARA;Case per Vacanze;0;LA CORTE DEI MEDICI;0039-0585-926983;Via Ponte, 7 - Loc. Fivizzano;54013;Fivizzano;MS;massi.web@libero.it;;045007CAV0006;20079;442382456;101271607
FIVIZZANO;MASSA-CARRARA;Case per Vacanze;0;PONTE DEL VEGNUTI;0039-0585-982052;Ponte del Vegnuti, 0 - Loc. FIVIZZANO - Fraz. CESERANO;54013;Fivizzano;MS;info@pontedelvegnuti.it;www.pontedelvegnuti.it;045007CAV0003;17060;44193352;100552237
FIVIZZANO;MASSA-CARRARA;Case per Vacanze;0;THE WATERMILL AT POSARA;0039-0585-948085;Via NAZARIO SAURO, 25 - Loc. FIVIZZANO - Fraz. POSARA;54013;Fivizzano;MS;bill@medialliance.net;;045007CAV0001;13798;442260158;101062694
FIVIZZANO;MASSA-CARRARA;Ostelli;0;OSTELLO DEGLI AGOSTINIANI;0039-0585-927111;Via Umberto I, 28;54013;Fivizzano;MS;info@ostello-lunigiana.it;www.ostello-lunigiana.it;045007OST0001;13739;442368857;101227038
FIVIZZANO;MASSA-CARRARA;Residenze d'Epoca;0;CASTELLO DELL'AQUILA;0039-0585-99157;Loc. Fivizzano - Fraz. Gragnola;54013;Fivizzano;MS;info@castellodellaquila.it;www.castellodellaquila.it;045007REP0001;14039;441926666;101084629
FOSDINOVO;MASSA-CARRARA;Affittacamere;0;BELLAVISTA;0039-0187-680064;Via Statale, 446 - Loc. Piana di Copino;54035;Fosdinovo;MS;camerebellavista@libero.it;;045008AFR0001;19529;441324547;100172472
FOSDINOVO;MASSA-CARRARA;Agriturismi;1;LA BURLANDA;0039-0187-628286;Fabiano, 6 - Loc. S. Burlanda - Fraz. Giucano;54035;Fosdinovo;MS;info@agriturismolaburlanda.com;www.agriturismolaburlanda.com;045008AAT0010;17936;441437682;99987388
FOSDINOVO;MASSA-CARRARA;Agriturismi;2;AGRITURISMO BRASINO;0187-68368;Loc. Brasino, 6;54035;Fosdinovo;MS;info@agriturismobrasino.it;www.agriturismobrasino.it;045008AAT0011;20526;441324547;100172472
FOSDINOVO;MASSA-CARRARA;Agriturismi;2;FODDI MARIA ANGELA;0039-0187-68905;Via Celso, 12;54035;Fosdinovo;MS;maria.foddi@gmail.com;www.agriturismofoddi.com;045008AAT0009;17061;441239474716229;999678611755371
FOSDINOVO;MASSA-CARRARA;Agriturismi;2;IL BORGHETTO;;Paghezzana, 0 - Loc. Paghezzana;54035;Fosdinovo;MS;;;045008AAT0004;13922;441268006;99844114
FOSDINOVO;MASSA-CARRARA;Agriturismi;2;IL CANNICCIO/MONSIGNORI;0039-0187-675212;pilastri, 22;54035;Fosdinovo;MS;kohra@libero.it;;045008AAT0003;13950;44118393;9999825
FOSDINOVO;MASSA-CARRARA;Agriturismi;2;WILLIF;0039-340-2318072;canepari, 0 - Loc. Canepari;54035;Fosdinovo;MS;info@willif.it;www.agriturismo-willif.it;045008AAT0007;13881;441532257;998018159999999
FOSDINOVO;MASSA-CARRARA;Agriturismi;3;CA' DI MORETO;0039-0187-628016;Via CANEPARI 46 - Fraz. Canepari;54035;Fosdinovo;MS;ector@cadelmoreto.com;www.cadelmoreto.com;045008AAT0002;13834;441532257;998018159999999
FOSDINOVO;MASSA-CARRARA;Agriturismi;3;FRAVIZZOLA DI NANNI BARBERO;0039-347-5298730;Via FRAVIZZOLA - Loc. Fravizzola;54035;Fosdinovo;MS;fravizzola@libero.it;www.fravizzola.com;045008AAT0008;13765;441162671;100100715999999
FOSDINOVO;MASSA-CARRARA;Agriturismi;3;LA MAESTA';0039-0187-68217;Via VALLACARA - Loc. Giucano;54035;Fosdinovo;MS;info@lamaestagriturismo.it;www.lamaestagriturismo.it;045008AAT0005;14043;441437682;99987388
FOSDINOVO;MASSA-CARRARA;Alberghi - Hotel;3;LA CASTELLANA;0039-0187-680010;Pilastri, 18;54035;Fosdinovo;MS;info@albergolacastellana.com;www.albergolacastellana.com;045008ALB0007;22687;441181374;99981615
FOSDINOVO;MASSA-CARRARA;Alberghi - Hotel;3;LA PIETRA;0039-0187-693024;Viale Malaspina, 23 - Loc. Caniparola;54035;Fosdinovo;MS;hotel.lapietra@libero.it;www.albergoristorantelapietra.com;045008ALB0006;19096;441090289;99975157
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;A CASA DI MARILU';0039-0187-68218;San Rocco, 32 - Loc. FOSDINOVO - Fraz. Pulica;54035;Fosdinovo;MS;marilubernucci@gmail.com;www.casamarilu.it;045008ALL0003;17062;441452998;10044135
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;"AFFITTACAMERE ""AL SANTUARIO - CASA DEL PELLEGRINO""";0039-0187-674520;Via PAPA GIOVANNI XXIII 5 - Loc. Caniparola;54035;Fosdinovo;MS;info@casadelpellegrino.org;www.casadelpellegrino.org;045008ALL0001;13981;441332731999999;100176035999999
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;CASA VIRGILIO B&B;0039-0187-68927;Boccognano, 5 - Loc. FOSDINOVO - Fraz. Fosdinovi;54035;Fosdinovo;MS;casavirgilio2000@yahoo.it;0039-0187-029390;045008ALL0007;17866;441332732;100176036
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;IL GIARDINO DELLE ESPERIDI B&B;0039-0187-6934841;Caniparola, 32 - Loc. FOSDINOVO - Fraz. Caniparola;54035;Fosdinovo;MS;g.d.es@hotmail.it;www.gdes.it;045008ALL0008;17864;441090289;99975157
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;IL GIRASOLE;0039-0187-68940;Gignola, 3 - Loc. FOSDINOVO;54035;Fosdinovo;MS;0039-0187-68674casemoni@libero.it;;045008ALL0005;17064;441324547;100172472
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;I MASERI B&B;0039-0187-628505;Via dei Pini, 28 - Loc. Fosdinovo;54035;Fosdinovo;MS;imaseri@gmail.com;;045008ALL0004;17063;441332144;99819868
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;LA' NEL BORGO;0039-0187-1857575;Via Rocca 3 - Loc. Fosdinovo;54035;Fosdinovo;MS;info@lanelborgo.com;www.lanelborgo.com;045008ALL0010;19110;441324547;100172472
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;LA POIANA;0039-0187-676279;Via GHIGNAGO 14 - Loc. FOSDINOVO;54035;Fosdinovo;MS;;www.lunigiana.com;045008ALL0002;13946;441324547;100172472
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;LES GIARDINS DE COCO;0039-0187-00000000;Paghezzana, 2 - Loc. FOSDINOVO - Fraz. Paghezzana;54035;Fosdinovo;MS;leo.cocopizza@gmail.com;;045008ALL0009;19109;441268006;998441139999999
FOSDINOVO;MASSA-CARRARA;Alloggi Privati;0;MARINA B&B;0039-0187-626581;Paghezzana, 54 - Loc. FOSDINOVO - Fraz. Paghezzana;54035;Fosdinovo;MS;bebmarina@gmail.com;www.bebmarinasarzana.it;045008ALL0006;17377;44126950995086;998437017202377
FOSDINOVO;MASSA-CARRARA;Residenze d'Epoca;0;ARCO DI CANIPAROLA - La Merla;0039-0187-693351;Caniparola, 7 - Loc. Caniparola;54035;Fosdinovo;MS;beatricebosco1@gmail.com;www.arcodicaniparola.it;045008REP0002;21345;4410801;999774
FOSDINOVO;MASSA-CARRARA;Residenze d'Epoca;0;ARCO DI CANIPAROLA - Montesagna;0039-0187-693351;Caniparola, 7 - Loc. Caniparola;54035;Fosdinovo;MS;beatricebosco1@gmail.com;www.arcodicaniparola.it;045008REP0003;21346;4410801;999774
FOSDINOVO;MASSA-CARRARA;Residenze d'Epoca;0;CASTELLO DI FOSDINOVO;0039-055-264288;Via PAPIRIANA 2 - Loc. FOSDINOVO;54035;Fosdinovo;MS;info@castellodifosdinovo.it;www.castellodifosdinovo.it;045008REP0001;13925;441354138;10020946
LICCIANA NARDI;MASSA-CARRARA;Agriturismi;1;MONTAGNA VERDE;0039-0187-421203;Apella, 1 - Loc. Apella;54016;Licciana Nardi;MS;montagnaverde@libero.it;www.montagnaverde.it;045009AAT0002;14033;443176307;100665638
LICCIANA NARDI;MASSA-CARRARA;Agriturismi;2;CA'ROSSANO;0039-349-6438594;ca rossano, 9 - Loc. Monti;54016;Licciana Nardi;MS;famcalvanese@tiscali.it;;045009AAT0007;14057;442673407999999;100471549
LICCIANA NARDI;MASSA-CARRARA;Agriturismi;2;FOGOLA LUISA;0039-347-2343196;Molesana, 0 - Loc. Molesana;54019;Licciana Nardi;MS;info@agricampingulivetta.it;www.agricampingulivetta.it;045009AAT0009;13975;442653695;100391107
LICCIANA NARDI;MASSA-CARRARA;Agriturismi;2;IL CASTAGNETO DI APELLA;0039-392-9963407;Apella 11;54016;Licciana Nardi;MS;info@montagnaverde.it;www.montagnaverde.it;045009AAT0011;20680;442653695;100391107
LICCIANA NARDI;MASSA-CARRARA;Agriturismi;3;BORGO ANTICO;0039-0187-421203;Apella, 19 - Loc. Apella;54016;Licciana Nardi;MS;info@montagnaverde.it;www.agriturismoborgoantico.com;045009AAT0008;14023;443170582999999;100670227
LICCIANA NARDI;MASSA-CARRARA;Agriturismi;3;CASTEL DEL PIANO;0039-0187-475533;Via Piano 10;54016;Licciana Nardi;MS;info@casteldelpianolunigiana.it;www.casteldelpianolunigiana.it;045009AAT0010;13996;442627313569054;100363916158676
LICCIANA NARDI;MASSA-CARRARA;Agriturismi;3;IL PICCHIO VERDE;0039-0187-471365;Molesana;54016;Licciana Nardi;MS;lara.picchioverde@gmail.com;www.ilpicchioverde.com;045009AAT0004;13942;442600491;100019152
LICCIANA NARDI;MASSA-CARRARA;Agriturismi;3;IL PODERETTO;0039-0187-471908;Via PONTEBOSIO 37 - Fraz. Pontebosio;54016;Licciana Nardi;MS;pannocchione2002@tiscali.it;;045009AAT0005;14034;442489015;100202343
LICCIANA NARDI;MASSA-CARRARA;Alloggi Privati;0;Casa Vallini;0039-0187-474213;Montebello, 46 - Loc. LICCIANA NARDI;54016;Licciana Nardi;MS;info@casavallini.com;www.casavallini.com;045009ALL0002;17065;442648383;100379818
LICCIANA NARDI;MASSA-CARRARA;Case per Vacanze;0;PALAZZO DEL DUCA;0039-338-3545497;Via Del borgo, 77 - Loc. Tavernelle;54016;Licciana Nardi;MS;info@palazzodelduca.it;www.palazzodelduca.it;045009CAV0001;17859;443015361;100732899
MASSA;MASSA-CARRARA;Affittacamere;0;B&B GIU' LE STELLE 1;0039-349-5861698;Via Tresana, 9 - Loc. Marina di Massa;54100;Massa;MS;giulestelle@gmail.com;;045010AFR0015;22432;440273656;100687182
MASSA;MASSA-CARRARA;Affittacamere;0;B&B GIU' LE STELLE 2;0039-349-5861698;Via Tresana, 9 - Loc. Marina di Massa;54100;Massa;MS;giulestelle@gmail.com;;045010AFR0016;22433;440273656;100687182
MASSA;MASSA-CARRARA;Affittacamere;0;CAVOUR 33 B&B;0039-0585-240002;Cavour, 33 - Loc. MASSA;54100;Massa;MS;ifrarivi.bb@gmail.com;www.cavour33.com;045010AFR0014;19101;440353943;101393443
MASSA;MASSA-CARRARA;Affittacamere;0;DA SILVIO;0039-0585-242825;Fortino di San Francesco, 43 - Loc. MASSA - MARINA DI MASSA - Fraz. Casone;54100;Massa;MS;;www.ristoranteaffittacameredasilvio.it;045010AFR0001;13873;440354437;101393221
MASSA;MASSA-CARRARA;Affittacamere;0;IL MARENE';0039-339-6023606;macchie, 3 - Loc. MASSA - RONCHI - POVEROMO;54100;Massa;MS;ilmarene@live.it;;045010AFR0012;17067;440354437;101393221
MASSA;MASSA-CARRARA;Affittacamere;0;LA VILLA;0039-0585-240605;Via VERDI 19 - Loc. MASSA - Fraz. Ronchi;54100;Massa;MS;;;045010AFR0007;13797;439942100999999;101243934
